time,turbine_id,temperature_2m,pressure_msl,wind_speed_100m,wind_direction_100m,air_density_kg_m3
2024-08-04 12:00:00+00:00,T04,34.13,1009.3,3.86,205,1.144
2024-08-04 13:00:00+00:00,T04,32.75,1009.4,6.58,224,1.15
2024-08-04 14:00:00+00:00,T04,32.38,1009.7,4.36,194,1.151
2024-08-04 15:00:00+00:00,T04,30.08,1010.7,3.82,176,1.161
2024-08-04 16:00:00+00:00,T04,30.31,1009.9,5.24,187,1.159
2024-08-04 17:00:00+00:00,T04,27.16,1009.7,7.68,207,1.171
2024-08-04 18:00:00+00:00,T04,27.42,1012.0,4.32,225,1.173
2024-08-04 19:00:00+00:00,T04,27.2,1010.1,7.2,222,1.172
2024-08-04 20:00:00+00:00,T04,26.59,1010.5,6.52,209,1.174
2024-08-04 21:00:00+00:00,T04,26.89,1013.2,3.86,230,1.176
2024-08-04 22:00:00+00:00,T04,23.25,1010.9,7.81,205,1.188
2024-08-04 23:00:00+00:00,T04,25.98,1011.3,5.2,228,1.178
2024-08-05 00:00:00+00:00,T04,26.66,1010.8,4.61,260,1.174
2024-08-05 01:00:00+00:00,T04,27.4,1011.9,5.69,250,1.173
2024-08-05 02:00:00+00:00,T04,26.94,1012.5,6.14,260,1.175
2024-08-05 03:00:00+00:00,T04,29.33,1013.1,8.33,222,1.167
2024-08-05 04:00:00+00:00,T04,32.06,1013.6,6.77,233,1.157
2024-08-05 05:00:00+00:00,T04,29.4,1013.3,9.29,203,1.167
2024-08-05 06:00:00+00:00,T04,33.12,1011.4,7.51,257,1.15
2024-08-05 07:00:00+00:00,T04,34.51,1013.5,5.75,225,1.148
2024-08-05 08:00:00+00:00,T04,33.97,1015.5,5.11,202,1.152
2024-08-05 09:00:00+00:00,T04,35.23,1015.0,6.25,224,1.147
2024-08-05 10:00:00+00:00,T04,34.16,1013.9,2.35,255,1.149
2024-08-05 11:00:00+00:00,T04,33.97,1015.0,2.05,189,1.151
2024-08-05 12:00:00+00:00,T04,33.52,1013.6,3.4,207,1.151
2024-08-05 13:00:00+00:00,T04,33.44,1013.8,5.5,273,1.152
2024-08-05 14:00:00+00:00,T04,32.45,1012.9,4.78,250,1.155
2024-08-05 15:00:00+00:00,T04,32.05,1014.5,3.72,238,1.158
2024-08-05 16:00:00+00:00,T04,29.06,1014.7,4.0,208,1.17
2024-08-05 17:00:00+00:00,T04,28.96,1014.8,0.47,274,1.17
2024-08-05 18:00:00+00:00,T04,28.2,1015.7,3.62,254,1.174
2024-08-05 19:00:00+00:00,T04,27.2,1016.8,1.51,249,1.179
2024-08-05 20:00:00+00:00,T04,24.44,1016.4,5.47,207,1.19
2024-08-05 21:00:00+00:00,T04,25.73,1014.0,4.58,246,1.182
2024-08-05 22:00:00+00:00,T04,24.62,1014.0,4.93,266,1.186
2024-08-05 23:00:00+00:00,T04,25.44,1014.5,5.6,225,1.184
2024-08-06 00:00:00+00:00,T04,26.48,1013.8,5.98,217,1.179
2024-08-06 01:00:00+00:00,T04,27.39,1014.6,6.27,205,1.176
2024-08-06 02:00:00+00:00,T04,27.54,1015.4,6.15,228,1.176
2024-08-06 03:00:00+00:00,T04,27.07,1014.6,4.6,213,1.177
2024-08-06 04:00:00+00:00,T04,29.0,1015.5,3.61,201,1.171
2024-08-06 05:00:00+00:00,T04,32.1,1015.2,6.27,175,1.159
2024-08-06 06:00:00+00:00,T04,32.39,1014.5,7.95,165,1.157
2024-08-06 07:00:00+00:00,T04,34.51,1014.1,6.4,232,1.148
2024-08-06 08:00:00+00:00,T04,34.62,1016.1,4.75,253,1.15
2024-08-06 09:00:00+00:00,T04,34.42,1016.0,5.61,226,1.151
2024-08-06 10:00:00+00:00,T04,36.27,1013.2,4.32,246,1.141
2024-08-06 11:00:00+00:00,T04,33.93,1013.9,4.63,188,1.15
2024-08-06 12:00:00+00:00,T04,32.04,1013.5,3.27,196,1.157
2024-08-06 13:00:00+00:00,T04,35.62,1014.0,4.06,216,1.144
2024-08-06 14:00:00+00:00,T04,30.83,1014.8,6.92,187,1.163
2024-08-06 15:00:00+00:00,T04,31.96,1014.6,5.22,248,1.158
2024-08-06 16:00:00+00:00,T04,30.65,1014.8,5.84,169,1.164
2024-08-06 17:00:00+00:00,T04,28.93,1014.4,2.29,190,1.17
2024-08-06 18:00:00+00:00,T04,26.1,1014.2,3.27,194,1.181
2024-08-06 19:00:00+00:00,T04,27.69,1014.4,4.0,192,1.175
2024-08-06 20:00:00+00:00,T04,24.86,1012.8,5.43,229,1.184
2024-08-06 21:00:00+00:00,T04,24.03,1012.3,4.79,160,1.187
2024-08-06 22:00:00+00:00,T04,24.74,1010.1,6.48,245,1.181
2024-08-06 23:00:00+00:00,T04,25.91,1011.4,4.76,246,1.178
2024-08-07 00:00:00+00:00,T04,26.0,1013.9,8.2,231,1.181
2024-08-07 01:00:00+00:00,T04,26.75,1011.4,7.73,262,1.175
2024-08-07 02:00:00+00:00,T04,27.03,1010.7,5.49,281,1.173
2024-08-07 03:00:00+00:00,T04,28.48,1011.9,7.46,236,1.169
2024-08-07 04:00:00+00:00,T04,29.34,1011.5,6.91,249,1.165
2024-08-07 05:00:00+00:00,T04,31.2,1010.3,8.46,245,1.156
2024-08-07 06:00:00+00:00,T04,32.91,1013.1,6.25,248,1.153
2024-08-07 07:00:00+00:00,T04,33.18,1011.8,7.21,221,1.151
2024-08-07 08:00:00+00:00,T04,34.63,1011.5,7.68,223,1.145
2024-08-07 09:00:00+00:00,T04,34.06,1009.7,2.67,250,1.145
2024-08-07 10:00:00+00:00,T04,34.6,1010.9,3.58,232,1.144
2024-08-07 11:00:00+00:00,T04,35.05,1009.8,6.17,272,1.141
2024-08-07 12:00:00+00:00,T04,34.09,1011.0,5.02,266,1.146
2024-08-07 13:00:00+00:00,T04,33.68,1011.5,7.13,224,1.148
2024-08-07 14:00:00+00:00,T04,32.67,1010.1,5.24,248,1.151
2024-08-07 15:00:00+00:00,T04,33.04,1009.6,3.64,244,1.149
2024-08-07 16:00:00+00:00,T04,29.75,1010.4,5.51,234,1.162
2024-08-07 17:00:00+00:00,T04,28.26,1008.2,3.75,266,1.165
2024-08-07 18:00:00+00:00,T04,26.52,1009.8,4.72,239,1.174
2024-08-07 19:00:00+00:00,T04,26.94,1010.3,4.88,235,1.173
2024-08-07 20:00:00+00:00,T04,26.35,1008.8,6.19,185,1.173
2024-08-07 21:00:00+00:00,T04,24.64,1008.7,4.03,247,1.18
2024-08-07 22:00:00+00:00,T04,24.82,1008.8,4.44,195,1.179
2024-08-07 23:00:00+00:00,T04,25.87,1007.8,3.56,210,1.174
2024-08-08 00:00:00+00:00,T04,25.36,1008.8,10.55,264,1.177
2024-08-08 01:00:00+00:00,T04,26.11,1008.7,5.68,264,1.174
2024-08-08 02:00:00+00:00,T04,28.04,1007.7,5.75,211,1.166
2024-08-08 03:00:00+00:00,T04,28.47,1009.2,5.29,176,1.166
2024-08-08 04:00:00+00:00,T04,30.76,1010.6,6.17,219,1.158
2024-08-08 05:00:00+00:00,T04,32.28,1009.7,6.83,196,1.152
2024-08-08 06:00:00+00:00,T04,33.72,1010.6,7.79,219,1.147
2024-08-08 07:00:00+00:00,T04,33.12,1008.9,6.64,169,1.148
2024-08-08 08:00:00+00:00,T04,34.05,1008.6,7.57,225,1.144
2024-08-08 09:00:00+00:00,T04,34.88,1009.2,5.57,239,1.141
2024-08-08 10:00:00+00:00,T04,34.65,1010.3,5.92,169,1.143
2024-08-08 11:00:00+00:00,T04,33.37,1011.9,6.92,191,1.15
2024-08-08 12:00:00+00:00,T04,35.61,1011.3,5.06,190,1.141
2024-08-08 13:00:00+00:00,T04,33.11,1011.8,4.78,224,1.151
2024-08-08 14:00:00+00:00,T04,32.99,1011.7,1.11,148,1.151
2024-08-08 15:00:00+00:00,T04,30.26,1008.5,5.0,210,1.158
2024-08-08 16:00:00+00:00,T04,31.49,1010.0,4.04,200,1.155
2024-08-08 17:00:00+00:00,T04,28.22,1011.3,5.83,189,1.169
2024-08-08 18:00:00+00:00,T04,27.42,1012.3,0.0,225,1.173
2024-08-08 19:00:00+00:00,T04,24.94,1012.3,4.32,164,1.183
2024-08-08 20:00:00+00:00,T04,25.79,1010.7,3.95,173,1.178
2024-08-08 21:00:00+00:00,T04,25.16,1011.7,4.62,194,1.182
2024-08-08 22:00:00+00:00,T04,24.45,1012.5,3.82,233,1.185
2024-08-08 23:00:00+00:00,T04,25.64,1010.7,5.06,216,1.178
2024-08-09 00:00:00+00:00,T04,25.15,1011.3,6.1,193,1.181
2024-08-09 01:00:00+00:00,T04,27.33,1011.7,5.27,231,1.173
2024-08-09 02:00:00+00:00,T04,26.91,1013.6,4.5,217,1.177
2024-08-09 03:00:00+00:00,T04,27.86,1012.2,5.38,212,1.171
2024-08-09 04:00:00+00:00,T04,29.67,1014.0,5.32,232,1.166
2024-08-09 05:00:00+00:00,T04,31.96,1012.8,5.96,244,1.156
2024-08-09 06:00:00+00:00,T04,33.36,1014.7,4.41,304,1.153
2024-08-09 07:00:00+00:00,T04,34.2,1014.5,2.53,208,1.15
2024-08-09 08:00:00+00:00,T04,32.56,1012.8,6.88,248,1.154
2024-08-09 09:00:00+00:00,T04,34.96,1013.3,2.1,240,1.146
2024-08-09 10:00:00+00:00,T04,36.54,1014.3,3.85,235,1.141
2024-08-09 11:00:00+00:00,T04,34.9,1013.5,2.12,281,1.146
2024-08-09 12:00:00+00:00,T04,34.13,1013.6,3.67,263,1.149
2024-08-09 13:00:00+00:00,T04,33.78,1014.4,1.95,249,1.151
2024-08-09 14:00:00+00:00,T04,32.12,1015.0,3.55,222,1.158
2024-08-09 15:00:00+00:00,T04,32.15,1013.4,2.91,222,1.156
2024-08-09 16:00:00+00:00,T04,29.96,1013.7,1.88,251,1.165
2024-08-09 17:00:00+00:00,T04,29.86,1015.7,4.21,233,1.168
2024-08-09 18:00:00+00:00,T04,27.76,1016.4,6.23,223,1.177
2024-08-09 19:00:00+00:00,T04,25.69,1013.0,4.88,254,1.181
2024-08-09 20:00:00+00:00,T04,26.38,1016.3,4.54,200,1.182
2024-08-09 21:00:00+00:00,T04,26.08,1015.6,4.03,211,1.182
2024-08-09 22:00:00+00:00,T04,24.47,1013.6,5.39,250,1.186
2024-08-09 23:00:00+00:00,T04,24.85,1013.8,6.58,219,1.185
2024-08-10 00:00:00+00:00,T04,23.76,1015.1,5.34,240,1.191
2024-08-10 01:00:00+00:00,T04,27.44,1014.9,7.52,201,1.176
2024-08-10 02:00:00+00:00,T04,26.78,1015.0,6.56,233,1.179
2024-08-10 03:00:00+00:00,T04,26.61,1015.6,7.59,203,1.18
2024-08-10 04:00:00+00:00,T04,28.75,1014.1,6.16,249,1.17
2024-08-10 05:00:00+00:00,T04,31.09,1014.8,6.3,231,1.162
2024-08-10 06:00:00+00:00,T04,33.32,1015.3,7.19,218,1.154
2024-08-10 07:00:00+00:00,T04,33.35,1015.6,7.31,251,1.154
2024-08-10 08:00:00+00:00,T04,34.5,1016.5,7.5,213,1.151
2024-08-10 09:00:00+00:00,T04,33.67,1016.5,4.82,196,1.154
2024-08-10 10:00:00+00:00,T04,33.99,1014.5,5.45,250,1.151
2024-08-10 11:00:00+00:00,T04,35.53,1014.0,6.07,211,1.144
2024-08-10 12:00:00+00:00,T04,34.98,1016.3,2.53,239,1.149
2024-08-10 13:00:00+00:00,T04,33.61,1015.0,6.85,218,1.153
2024-08-10 14:00:00+00:00,T04,33.39,1014.7,5.63,236,1.153
2024-08-10 15:00:00+00:00,T04,30.27,1012.8,5.64,184,1.163
2024-08-10 16:00:00+00:00,T04,29.66,1015.0,4.07,179,1.168
2024-08-10 17:00:00+00:00,T04,29.94,1012.4,6.71,173,1.164
2024-08-10 18:00:00+00:00,T04,29.3,1012.5,5.29,231,1.166
2024-08-10 19:00:00+00:00,T04,26.02,1011.6,8.49,158,1.178
2024-08-10 20:00:00+00:00,T04,27.28,1013.2,6.21,168,1.175
2024-08-10 21:00:00+00:00,T04,24.58,1012.9,3.87,183,1.185
2024-08-10 22:00:00+00:00,T04,25.34,1011.1,7.67,225,1.18
2024-08-10 23:00:00+00:00,T04,25.18,1011.4,5.83,232,1.181
2024-08-11 00:00:00+00:00,T04,24.03,1012.3,6.3,200,1.187
2024-08-11 01:00:00+00:00,T04,26.91,1010.7,6.56,243,1.173
2024-08-11 02:00:00+00:00,T04,28.3,1010.9,6.69,239,1.168
2024-08-11 03:00:00+00:00,T04,28.36,1011.0,7.55,262,1.168
2024-08-11 04:00:00+00:00,T04,30.05,1010.4,8.47,259,1.161
2024-08-11 05:00:00+00:00,T04,32.36,1011.0,7.45,218,1.153
2024-08-11 06:00:00+00:00,T04,31.19,1009.8,5.93,242,1.156
2024-08-11 07:00:00+00:00,T04,32.03,1011.5,4.51,233,1.155
2024-08-11 08:00:00+00:00,T04,33.84,1010.9,4.77,257,1.147
2024-08-11 09:00:00+00:00,T04,33.95,1008.9,6.6,247,1.145
2024-08-11 10:00:00+00:00,T04,36.11,1010.6,7.24,241,1.138
2024-08-11 11:00:00+00:00,T04,35.5,1009.8,7.53,267,1.14
2024-08-11 12:00:00+00:00,T04,33.52,1009.2,3.41,244,1.146
2024-08-11 13:00:00+00:00,T04,33.08,1009.1,4.62,265,1.148
2024-08-11 14:00:00+00:00,T04,35.13,1010.0,3.64,249,1.141
2024-08-11 15:00:00+00:00,T04,30.74,1010.0,3.46,245,1.158
2024-08-11 16:00:00+00:00,T04,29.07,1010.8,3.61,257,1.165
2024-08-11 17:00:00+00:00,T04,29.0,1008.1,3.5,262,1.162
2024-08-11 18:00:00+00:00,T04,27.94,1009.3,3.48,270,1.168
2024-08-11 19:00:00+00:00,T04,26.49,1009.9,2.4,252,1.174
2024-08-11 20:00:00+00:00,T04,24.63,1010.2,4.23,227,1.182
2024-08-11 21:00:00+00:00,T04,24.18,1006.6,5.67,243,1.179
2024-08-11 22:00:00+00:00,T04,25.44,1010.5,6.96,230,1.179
2024-08-11 23:00:00+00:00,T04,25.13,1009.6,4.16,177,1.179
2024-08-12 00:00:00+00:00,T04,24.06,1010.3,3.45,194,1.184
2024-08-12 01:00:00+00:00,T04,27.25,1009.1,4.69,256,1.17
2024-08-12 02:00:00+00:00,T04,27.98,1008.4,4.37,216,1.167
2024-08-12 03:00:00+00:00,T04,28.73,1009.3,7.23,143,1.165
2024-08-12 04:00:00+00:00,T04,29.88,1010.7,4.36,208,1.162
2024-08-12 05:00:00+00:00,T04,31.55,1009.6,5.54,209,1.154
2024-08-12 06:00:00+00:00,T04,31.99,1006.9,3.11,187,1.15
2024-08-12 07:00:00+00:00,T04,32.08,1010.0,4.66,264,1.153
2024-08-12 08:00:00+00:00,T04,34.78,1007.6,5.66,231,1.14
2024-08-12 09:00:00+00:00,T04,33.2,1008.9,7.15,223,1.147
2024-08-12 10:00:00+00:00,T04,35.22,1009.0,3.68,196,1.14
2024-08-12 11:00:00+00:00,T04,33.39,1008.4,4.35,219,1.146
2024-08-12 12:00:00+00:00,T04,34.12,1008.8,0.86,222,1.144
2024-08-12 13:00:00+00:00,T04,33.04,1009.1,1.59,211,1.148
2024-08-12 14:00:00+00:00,T04,34.3,1009.4,2.48,190,1.144
2024-08-12 15:00:00+00:00,T04,29.98,1010.6,2.85,209,1.161
2024-08-12 16:00:00+00:00,T04,28.88,1010.1,4.28,219,1.165
2024-08-12 17:00:00+00:00,T04,28.18,1009.0,4.91,209,1.167
2024-08-12 18:00:00+00:00,T04,26.52,1010.5,1.34,174,1.175
2024-08-12 19:00:00+00:00,T04,25.87,1011.6,5.21,220,1.179
2024-08-12 20:00:00+00:00,T04,25.93,1012.4,2.8,212,1.179
2024-08-12 21:00:00+00:00,T04,25.7,1011.6,7.41,227,1.179
2024-08-12 22:00:00+00:00,T04,26.75,1012.8,5.61,222,1.176
2024-08-12 23:00:00+00:00,T04,24.41,1012.7,6.03,189,1.186
2024-08-13 00:00:00+00:00,T04,27.86,1014.5,5.58,241,1.174
2024-08-13 01:00:00+00:00,T04,28.42,1014.1,6.45,248,1.171
2024-08-13 02:00:00+00:00,T04,27.72,1012.0,6.66,189,1.172
2024-08-13 03:00:00+00:00,T04,26.37,1012.7,5.61,219,1.178
2024-08-13 04:00:00+00:00,T04,29.89,1014.1,7.41,207,1.166
2024-08-13 05:00:00+00:00,T04,31.32,1015.0,7.37,220,1.161
2024-08-13 06:00:00+00:00,T04,30.2,1014.4,8.28,268,1.165
2024-08-13 07:00:00+00:00,T04,33.34,1010.6,6.58,252,1.149
2024-08-13 08:00:00+00:00,T04,34.23,1014.3,7.85,292,1.15
2024-08-13 09:00:00+00:00,T04,34.08,1010.7,5.05,246,1.146
2024-08-13 10:00:00+00:00,T04,35.68,1014.8,11.8,207,1.145
2024-08-13 11:00:00+00:00,T04,35.42,1013.9,5.25,249,1.145
2024-08-13 12:00:00+00:00,T04,33.63,1014.0,5.05,180,1.152
2024-08-13 13:00:00+00:00,T04,33.55,1014.0,7.02,289,1.152
2024-08-13 14:00:00+00:00,T04,31.86,1015.9,6.8,250,1.16
2024-08-13 15:00:00+00:00,T04,30.62,1014.4,4.38,251,1.163
2024-08-13 16:00:00+00:00,T04,29.97,1015.0,2.51,246,1.167
2024-08-13 17:00:00+00:00,T04,28.76,1015.7,3.29,213,1.172
2024-08-13 18:00:00+00:00,T04,26.8,1015.4,4.38,228,1.179
2024-08-13 19:00:00+00:00,T04,24.76,1015.8,4.46,219,1.188
2024-08-13 20:00:00+00:00,T04,26.03,1014.6,5.61,217,1.181
2024-08-13 21:00:00+00:00,T04,23.77,1013.7,7.72,237,1.189
2024-08-13 22:00:00+00:00,T04,24.99,1015.5,7.81,200,1.187
2024-08-13 23:00:00+00:00,T04,26.82,1015.7,5.55,270,1.18
2024-08-14 00:00:00+00:00,T04,25.79,1014.2,7.98,193,1.182
2024-08-14 01:00:00+00:00,T04,25.01,1016.1,8.2,237,1.187
2024-08-14 02:00:00+00:00,T04,26.1,1015.7,9.22,205,1.182
2024-08-14 03:00:00+00:00,T04,30.01,1012.7,6.69,181,1.164
2024-08-14 04:00:00+00:00,T04,29.79,1015.1,6.17,223,1.167
2024-08-14 05:00:00+00:00,T04,31.61,1014.1,8.0,215,1.159
2024-08-14 06:00:00+00:00,T04,33.33,1014.3,9.16,201,1.153
2024-08-14 07:00:00+00:00,T04,33.57,1014.3,5.81,205,1.152
2024-08-14 08:00:00+00:00,T04,33.73,1013.6,9.24,189,1.151
2024-08-14 09:00:00+00:00,T04,34.16,1013.6,8.37,211,1.149
2024-08-14 10:00:00+00:00,T04,32.2,1014.8,5.1,197,1.158
2024-08-14 11:00:00+00:00,T04,33.46,1014.2,3.1,206,1.152
2024-08-14 12:00:00+00:00,T04,34.31,1014.0,4.13,227,1.149
2024-08-14 13:00:00+00:00,T04,33.33,1015.9,4.09,166,1.155
2024-08-14 14:00:00+00:00,T04,33.05,1013.0,5.11,182,1.153
2024-08-14 15:00:00+00:00,T04,31.14,1014.3,1.07,186,1.161
2024-08-14 16:00:00+00:00,T04,30.2,1012.1,7.44,180,1.162
2024-08-14 17:00:00+00:00,T04,29.38,1013.7,7.4,171,1.167
2024-08-14 18:00:00+00:00,T04,26.75,1014.3,2.84,197,1.178
2024-08-14 19:00:00+00:00,T04,26.23,1014.3,1.32,207,1.18
2024-08-14 20:00:00+00:00,T04,23.97,1012.2,3.58,205,1.187
2024-08-14 21:00:00+00:00,T04,26.19,1012.1,5.12,173,1.178
2024-08-14 22:00:00+00:00,T04,24.79,1013.6,6.51,234,1.185
2024-08-14 23:00:00+00:00,T04,25.72,1011.9,6.03,236,1.18
2024-08-15 00:00:00+00:00,T04,27.11,1013.0,5.25,222,1.175
2024-08-15 01:00:00+00:00,T04,27.22,1010.8,2.53,201,1.172
2024-08-15 02:00:00+00:00,T04,27.45,1013.5,6.25,205,1.175
2024-08-15 03:00:00+00:00,T04,29.33,1012.0,6.63,285,1.165
2024-08-15 04:00:00+00:00,T04,28.74,1011.2,5.38,274,1.167
2024-08-15 05:00:00+00:00,T04,31.5,1010.2,5.48,244,1.155
2024-08-15 06:00:00+00:00,T04,32.82,1010.8,5.54,214,1.151
2024-08-15 07:00:00+00:00,T04,32.1,1011.2,4.27,267,1.154
2024-08-15 08:00:00+00:00,T04,35.73,1011.0,3.22,243,1.14
2024-08-15 09:00:00+00:00,T04,34.08,1010.4,5.04,279,1.146
2024-08-15 10:00:00+00:00,T04,35.47,1010.8,2.19,220,1.141
2024-08-15 11:00:00+00:00,T04,34.52,1010.6,6.02,257,1.144
2024-08-15 12:00:00+00:00,T04,34.94,1011.0,3.07,229,1.143
2024-08-15 13:00:00+00:00,T04,34.59,1007.9,4.65,255,1.141
2024-08-15 14:00:00+00:00,T04,32.02,1007.9,2.67,227,1.151
2024-08-15 15:00:00+00:00,T04,29.79,1008.1,3.91,266,1.159
2024-08-15 16:00:00+00:00,T04,29.89,1008.5,3.42,228,1.159
2024-08-15 17:00:00+00:00,T04,29.18,1007.4,4.45,212,1.161
2024-08-15 18:00:00+00:00,T04,27.35,1009.5,2.58,247,1.17
2024-08-15 19:00:00+00:00,T04,25.67,1009.3,1.28,238,1.177
2024-08-15 20:00:00+00:00,T04,25.86,1009.0,4.04,177,1.176
2024-08-15 21:00:00+00:00,T04,22.72,1008.6,3.63,223,1.188
2024-08-15 22:00:00+00:00,T04,24.19,1009.3,2.76,227,1.183
2024-08-15 23:00:00+00:00,T04,23.52,1009.2,4.0,224,1.185
2024-08-16 00:00:00+00:00,T04,25.72,1009.4,3.56,272,1.177
2024-08-16 01:00:00+00:00,T04,25.84,1008.8,6.63,201,1.175
2024-08-16 02:00:00+00:00,T04,26.4,1009.4,6.24,211,1.174
2024-08-16 03:00:00+00:00,T04,28.47,1007.0,6.47,176,1.163
2024-08-16 04:00:00+00:00,T04,28.81,1010.3,11.08,169,1.166
2024-08-16 05:00:00+00:00,T04,31.38,1006.0,7.69,190,1.151
2024-08-16 06:00:00+00:00,T04,32.16,1009.0,7.34,209,1.151
2024-08-16 07:00:00+00:00,T04,33.21,1008.5,7.51,200,1.147
2024-08-16 08:00:00+00:00,T04,33.92,1010.8,6.25,219,1.147
2024-08-16 09:00:00+00:00,T04,35.58,1007.5,5.36,217,1.137
2024-08-16 10:00:00+00:00,T04,35.15,1011.8,7.67,219,1.143
2024-08-16 11:00:00+00:00,T04,35.47,1008.8,7.28,193,1.139
2024-08-16 12:00:00+00:00,T04,34.96,1012.2,1.37,200,1.144
2024-08-16 13:00:00+00:00,T04,33.41,1011.1,5.18,187,1.149
2024-08-16 14:00:00+00:00,T04,33.07,1010.6,4.53,210,1.15
2024-08-16 15:00:00+00:00,T04,31.73,1010.8,4.34,208,1.155
2024-08-16 16:00:00+00:00,T04,30.46,1013.2,7.02,186,1.163
2024-08-16 17:00:00+00:00,T04,28.54,1011.8,4.44,127,1.168
2024-08-16 18:00:00+00:00,T04,27.25,1008.1,6.7,188,1.169
2024-08-16 19:00:00+00:00,T04,27.31,1012.5,4.63,277,1.174
2024-08-16 20:00:00+00:00,T04,27.63,1011.2,5.25,209,1.171
2024-08-16 21:00:00+00:00,T04,24.3,1009.8,6.68,196,1.183
2024-08-16 22:00:00+00:00,T04,25.22,1011.7,5.07,223,1.181
2024-08-16 23:00:00+00:00,T04,24.86,1010.4,6.66,248,1.181
2024-08-17 00:00:00+00:00,T04,26.25,1012.5,5.25,230,1.178
2024-08-17 01:00:00+00:00,T04,26.57,1012.3,5.63,214,1.177
2024-08-17 02:00:00+00:00,T04,28.75,1011.0,8.06,203,1.167
2024-08-17 03:00:00+00:00,T04,26.41,1012.8,7.96,220,1.178
2024-08-17 04:00:00+00:00,T04,29.5,1012.3,5.46,198,1.165
2024-08-17 05:00:00+00:00,T04,30.16,1013.1,4.86,242,1.164
2024-08-17 06:00:00+00:00,T04,32.39,1012.9,10.63,273,1.155
2024-08-17 07:00:00+00:00,T04,32.9,1013.9,5.62,264,1.154
2024-08-17 08:00:00+00:00,T04,33.66,1015.6,4.46,227,1.153
2024-08-17 09:00:00+00:00,T04,35.73,1014.0,6.26,215,1.144
2024-08-17 10:00:00+00:00,T04,36.9,1013.4,4.34,208,1.139
2024-08-17 11:00:00+00:00,T04,32.07,1013.2,4.51,252,1.156
2024-08-17 12:00:00+00:00,T04,34.13,1013.6,6.56,255,1.149
2024-08-17 13:00:00+00:00,T04,33.49,1014.5,6.43,263,1.153
2024-08-17 14:00:00+00:00,T04,32.59,1014.8,3.1,240,1.156
2024-08-17 15:00:00+00:00,T04,31.12,1014.9,5.78,196,1.162
2024-08-17 16:00:00+00:00,T04,29.06,1014.6,3.9,189,1.17
2024-08-17 17:00:00+00:00,T04,27.37,1013.8,3.51,258,1.175
2024-08-17 18:00:00+00:00,T04,28.46,1015.8,4.17,207,1.173
2024-08-17 19:00:00+00:00,T04,27.25,1016.3,3.79,281,1.179
2024-08-17 20:00:00+00:00,T04,25.91,1013.7,4.88,175,1.181
2024-08-17 21:00:00+00:00,T04,24.23,1014.6,5.06,199,1.189
2024-08-17 22:00:00+00:00,T04,25.11,1015.4,3.42,203,1.186
2024-08-17 23:00:00+00:00,T04,25.06,1016.5,4.81,226,1.187
2024-08-18 00:00:00+00:00,T04,26.12,1016.0,4.32,238,1.183
2024-08-18 01:00:00+00:00,T04,26.68,1014.3,4.77,202,1.178
2024-08-18 02:00:00+00:00,T04,26.85,1015.0,5.47,226,1.179
2024-08-18 03:00:00+00:00,T04,28.74,1013.6,6.99,177,1.17
2024-08-18 04:00:00+00:00,T04,28.78,1013.8,6.36,202,1.17
2024-08-18 05:00:00+00:00,T04,31.73,1014.9,7.76,176,1.16
2024-08-18 06:00:00+00:00,T04,33.56,1015.0,8.09,194,1.153
2024-08-18 07:00:00+00:00,T04,32.35,1016.1,4.7,185,1.159
2024-08-18 08:00:00+00:00,T04,35.02,1014.0,3.87,208,1.146
2024-08-18 09:00:00+00:00,T04,33.84,1013.0,3.37,282,1.15
2024-08-18 10:00:00+00:00,T04,36.2,1014.8,4.67,167,1.143
2024-08-18 11:00:00+00:00,T04,35.11,1014.0,4.92,195,1.146
2024-08-18 12:00:00+00:00,T04,34.21,1014.0,6.13,215,1.149
2024-08-18 13:00:00+00:00,T04,34.49,1013.8,2.02,207,1.148
2024-08-18 14:00:00+00:00,T04,32.33,1014.4,4.69,235,1.157
2024-08-18 15:00:00+00:00,T04,31.08,1013.5,5.65,178,1.161
2024-08-18 16:00:00+00:00,T04,29.58,1014.4,6.93,227,1.167
2024-08-18 17:00:00+00:00,T04,28.91,1013.9,4.01,182,1.169
2024-08-18 18:00:00+00:00,T04,27.14,1013.8,3.73,230,1.176
2024-08-18 19:00:00+00:00,T04,26.5,1012.2,1.52,213,1.177
2024-08-18 20:00:00+00:00,T04,25.33,1013.0,3.33,219,1.182
2024-08-18 21:00:00+00:00,T04,25.92,1014.2,3.19,205,1.181
2024-08-18 22:00:00+00:00,T04,26.15,1012.3,3.67,165,1.178
2024-08-18 23:00:00+00:00,T04,24.55,1011.0,4.55,184,1.183
2024-08-19 00:00:00+00:00,T04,24.33,1013.3,3.87,241,1.187
2024-08-19 01:00:00+00:00,T04,27.18,1012.6,5.79,209,1.175
2024-08-19 02:00:00+00:00,T04,28.52,1013.0,7.5,240,1.17
2024-08-19 03:00:00+00:00,T04,28.74,1011.7,7.71,194,1.167
2024-08-19 04:00:00+00:00,T04,29.42,1011.8,6.3,246,1.165
2024-08-19 05:00:00+00:00,T04,31.5,1011.3,8.76,257,1.156
2024-08-19 06:00:00+00:00,T04,34.16,1010.4,8.8,176,1.145
2024-08-19 07:00:00+00:00,T04,31.81,1012.5,4.31,242,1.157
2024-08-19 08:00:00+00:00,T04,34.47,1010.1,6.23,286,1.144
