time,turbine_id,temperature_2m,pressure_msl,wind_speed_100m,wind_direction_100m,air_density_kg_m3,expected_power_kw,actual_power_kw,nacelle_temp_c,vibration_mm_s,alert,hour
2024-08-10 12:00:00+00:00,T05,35.07,1016.9,2.78,232,1.149,0.0,0.0,45.1,2.02,Normal,12
2024-08-10 13:00:00+00:00,T05,33.22,1014.2,7.07,207,1.153,329.9,535.4,48.3,2.67,Normal,13
2024-08-10 14:00:00+00:00,T05,33.58,1013.8,6.24,228,1.151,166.4,140.5,43.0,1.97,Normal,14
2024-08-10 15:00:00+00:00,T05,30.59,1012.5,5.29,182,1.161,58.8,0.0,43.0,2.77,Normal,15
2024-08-10 16:00:00+00:00,T05,29.72,1015.1,4.41,174,1.168,13.7,74.5,39.7,2.67,Normal,16
2024-08-10 17:00:00+00:00,T05,29.46,1012.5,6.84,178,1.166,277.1,26.2,41.2,2.37,Normal,17
2024-08-10 18:00:00+00:00,T05,29.3,1013.1,5.35,224,1.167,63.5,83.0,41.2,2.24,Normal,18
2024-08-10 19:00:00+00:00,T05,27.01,1011.8,8.48,163,1.174,805.2,905.1,43.6,2.09,Normal,19
2024-08-10 20:00:00+00:00,T05,27.33,1013.2,6.63,171,1.175,234.0,74.6,38.4,3.02,Normal,20
2024-08-10 21:00:00+00:00,T05,24.41,1012.6,3.93,180,1.186,3.9,167.2,34.7,3.53,Normal,21
2024-08-10 22:00:00+00:00,T05,25.14,1010.8,7.14,224,1.181,347.2,291.5,36.5,4.27,Normal,22
2024-08-10 23:00:00+00:00,T05,24.87,1011.1,5.7,233,1.182,96.3,69.7,35.0,2.62,Normal,23
2024-08-11 00:00:00+00:00,T05,24.29,1012.0,6.0,196,1.185,132.1,0.0,35.1,2.92,Normal,0
2024-08-11 01:00:00+00:00,T05,27.03,1010.7,7.18,244,1.173,357.4,184.5,39.1,4.11,Normal,1
2024-08-11 02:00:00+00:00,T05,28.53,1010.5,6.77,235,1.167,262.2,154.5,39.7,1.97,Normal,2
2024-08-11 03:00:00+00:00,T05,29.0,1010.9,7.42,263,1.166,422.5,428.0,40.6,3.4,Normal,3
2024-08-11 04:00:00+00:00,T05,30.0,1009.9,8.56,266,1.161,841.0,678.2,46.3,2.79,Normal,4
2024-08-11 05:00:00+00:00,T05,32.66,1011.5,7.97,215,1.152,600.7,297.6,44.8,3.1,Normal,5
2024-08-11 06:00:00+00:00,T05,31.72,1009.9,5.87,251,1.154,115.7,103.1,44.1,3.17,Normal,6
2024-08-11 07:00:00+00:00,T05,32.21,1011.3,4.38,234,1.154,12.9,0.0,40.7,2.2,Normal,7
2024-08-11 08:00:00+00:00,T05,34.06,1011.6,4.37,253,1.147,12.6,0.0,46.2,1.86,Normal,8
2024-08-11 09:00:00+00:00,T05,34.01,1009.2,6.92,250,1.145,294.7,415.4,45.5,1.77,Normal,9
2024-08-11 10:00:00+00:00,T05,36.03,1011.0,6.79,237,1.139,266.4,546.3,53.3,2.81,Normal,10
2024-08-11 11:00:00+00:00,T05,35.06,1009.6,7.98,269,1.141,604.3,626.3,50.6,4.0,Normal,11
2024-08-11 12:00:00+00:00,T05,33.52,1008.4,2.65,247,1.145,0.0,0.0,43.4,3.32,Normal,12
2024-08-11 13:00:00+00:00,T05,32.93,1009.3,4.34,263,1.149,11.8,8.6,44.2,3.0,Normal,13
2024-08-11 14:00:00+00:00,T05,35.13,1008.8,3.72,252,1.14,1.8,142.6,46.8,2.72,Normal,14
2024-08-11 15:00:00+00:00,T05,30.62,1010.1,3.7,238,1.158,1.7,0.0,42.5,1.97,Normal,15
2024-08-11 16:00:00+00:00,T05,29.6,1010.6,4.27,266,1.163,10.0,162.8,42.8,2.51,Normal,16
2024-08-11 17:00:00+00:00,T05,29.12,1008.0,4.06,258,1.162,5.8,0.0,38.8,3.45,Normal,17
2024-08-11 18:00:00+00:00,T05,28.24,1009.3,3.26,272,1.167,0.1,0.0,38.9,1.79,Normal,18
2024-08-11 19:00:00+00:00,T05,26.84,1009.8,2.92,251,1.173,0.0,60.8,39.3,2.1,Normal,19
2024-08-11 20:00:00+00:00,T05,24.63,1010.0,4.75,228,1.182,26.2,9.7,37.7,3.05,Normal,20
2024-08-11 21:00:00+00:00,T05,24.31,1006.9,6.21,235,1.179,161.8,162.4,37.2,1.64,Normal,21
2024-08-11 22:00:00+00:00,T05,25.41,1010.6,7.43,237,1.179,425.4,630.7,43.9,1.65,Normal,22
2024-08-11 23:00:00+00:00,T05,25.49,1008.8,3.86,181,1.177,3.1,45.4,36.4,2.65,Normal,23
2024-08-12 00:00:00+00:00,T05,23.9,1010.7,3.54,199,1.185,0.8,157.9,34.5,3.17,Normal,0
2024-08-12 01:00:00+00:00,T05,27.76,1008.3,4.76,261,1.167,26.7,0.0,37.5,3.18,Normal,1
2024-08-12 02:00:00+00:00,T05,28.03,1008.7,4.03,209,1.167,5.3,156.6,38.8,1.73,Normal,2
2024-08-12 03:00:00+00:00,T05,28.5,1008.5,7.35,147,1.165,402.8,376.3,40.3,2.88,Normal,3
2024-08-12 04:00:00+00:00,T05,29.93,1010.2,4.39,212,1.161,13.1,0.0,40.7,2.36,Normal,4
2024-08-12 05:00:00+00:00,T05,31.29,1008.7,5.8,213,1.154,107.4,75.3,37.9,2.59,Normal,5
2024-08-12 06:00:00+00:00,T05,31.79,1006.9,3.72,176,1.15,1.8,0.0,38.9,1.29,Normal,6
2024-08-12 07:00:00+00:00,T05,32.45,1009.3,4.93,265,1.151,35.2,0.0,42.5,2.65,Normal,7
2024-08-12 08:00:00+00:00,T05,34.35,1007.9,5.81,237,1.142,108.6,191.8,45.3,3.0,Normal,8
2024-08-12 09:00:00+00:00,T05,33.12,1008.5,7.32,228,1.147,394.5,176.4,45.1,3.81,Normal,9
2024-08-12 10:00:00+00:00,T05,35.42,1008.0,3.47,194,1.138,0.5,72.6,46.1,2.73,Normal,10
2024-08-12 11:00:00+00:00,T05,33.71,1008.0,4.62,216,1.144,20.8,207.7,45.3,1.89,Normal,11
2024-08-12 12:00:00+00:00,T05,34.54,1007.9,0.88,219,1.141,0.0,0.0,41.3,3.09,Normal,12
2024-08-12 13:00:00+00:00,T05,33.51,1008.8,2.14,217,1.146,0.0,162.0,45.8,3.0,Normal,13
2024-08-12 14:00:00+00:00,T05,34.17,1009.6,2.45,189,1.144,0.0,234.1,46.7,2.36,Normal,14
2024-08-12 15:00:00+00:00,T05,30.56,1010.2,2.54,207,1.159,0.0,130.9,41.7,3.45,Normal,15
2024-08-12 16:00:00+00:00,T05,28.75,1010.4,4.13,209,1.166,7.1,0.0,39.2,1.63,Normal,16
2024-08-12 17:00:00+00:00,T05,28.24,1008.7,4.4,206,1.166,13.4,70.1,40.0,2.08,Normal,17
2024-08-12 18:00:00+00:00,T05,25.96,1010.1,1.96,182,1.176,0.0,188.2,35.9,4.48,Normal,18
2024-08-12 19:00:00+00:00,T05,25.94,1012.6,5.17,209,1.179,50.0,6.6,37.2,3.44,Normal,19
2024-08-12 20:00:00+00:00,T05,25.88,1011.6,2.5,213,1.179,0.0,170.7,37.3,3.41,Normal,20
2024-08-12 21:00:00+00:00,T05,25.67,1012.2,7.55,223,1.18,460.9,278.8,39.5,2.8,Normal,21
2024-08-12 22:00:00+00:00,T05,26.51,1012.4,5.89,224,1.177,118.1,0.0,36.7,2.77,Normal,22
2024-08-12 23:00:00+00:00,T05,24.47,1013.0,5.96,189,1.186,126.9,134.0,32.1,3.62,Normal,23
2024-08-13 00:00:00+00:00,T05,28.38,1013.3,5.68,246,1.171,94.2,167.7,38.4,2.76,Normal,0
2024-08-13 01:00:00+00:00,T05,28.59,1013.5,5.65,246,1.17,91.1,177.4,40.2,2.46,Normal,1
2024-08-13 02:00:00+00:00,T05,27.5,1012.1,6.96,194,1.173,303.9,224.1,38.7,3.9,Normal,2
2024-08-13 03:00:00+00:00,T05,27.04,1012.3,5.57,232,1.175,83.1,120.1,37.6,3.08,Normal,3
2024-08-13 04:00:00+00:00,T05,29.95,1014.0,8.35,210,1.165,749.3,687.7,43.8,1.75,Normal,4
2024-08-13 05:00:00+00:00,T05,31.0,1014.0,7.64,231,1.161,488.8,480.7,47.2,3.31,Normal,5
2024-08-13 06:00:00+00:00,T05,30.19,1014.9,7.97,262,1.166,600.7,713.9,47.0,2.66,Normal,6
2024-08-13 07:00:00+00:00,T05,33.7,1010.7,6.68,255,1.147,243.9,370.9,45.4,3.86,Normal,7
2024-08-13 08:00:00+00:00,T05,34.18,1013.6,7.71,290,1.149,511.3,831.1,49.8,3.21,Normal,8
2024-08-13 09:00:00+00:00,T05,34.14,1010.6,5.22,248,1.146,53.5,144.9,44.1,3.68,Normal,9
2024-08-13 10:00:00+00:00,T05,35.54,1015.2,11.5,212,1.146,3005.0,2990.7,68.8,2.96,Overheating,10
2024-08-13 11:00:00+00:00,T05,35.34,1014.4,4.79,248,1.146,28.1,204.0,47.8,2.39,Normal,11
2024-08-13 12:00:00+00:00,T05,33.98,1013.3,5.44,179,1.149,71.1,0.0,43.6,2.16,Normal,12
2024-08-13 13:00:00+00:00,T05,33.83,1014.3,7.14,294,1.151,347.2,313.9,46.0,2.62,Normal,13
2024-08-13 14:00:00+00:00,T05,32.04,1015.7,6.87,247,1.159,283.6,323.4,43.7,2.81,Normal,14
2024-08-13 15:00:00+00:00,T05,30.52,1015.2,3.73,252,1.165,1.9,0.0,40.4,3.32,Normal,15
2024-08-13 16:00:00+00:00,T05,29.98,1015.5,2.79,239,1.167,0.0,117.5,43.9,2.55,Normal,16
2024-08-13 17:00:00+00:00,T05,29.3,1015.1,3.32,215,1.169,0.2,0.0,39.1,3.08,Normal,17
2024-08-13 18:00:00+00:00,T05,26.59,1015.0,3.83,229,1.18,2.8,53.6,34.8,3.63,Normal,18
2024-08-13 19:00:00+00:00,T05,24.41,1015.3,3.8,209,1.189,2.5,147.1,37.6,3.09,Normal,19
2024-08-13 20:00:00+00:00,T05,26.13,1014.7,5.93,224,1.181,123.1,54.4,35.1,2.93,Normal,20
2024-08-13 21:00:00+00:00,T05,24.0,1014.5,7.26,233,1.189,378.3,355.5,37.3,2.32,Normal,21
2024-08-13 22:00:00+00:00,T05,25.4,1015.9,7.97,194,1.185,600.7,611.9,42.2,3.68,Normal,22
2024-08-13 23:00:00+00:00,T05,27.1,1015.9,5.55,267,1.179,81.1,339.5,39.6,2.99,Normal,23
2024-08-14 00:00:00+00:00,T05,25.63,1015.4,7.51,206,1.184,448.9,556.8,41.4,3.08,Normal,0
2024-08-14 01:00:00+00:00,T05,25.28,1015.2,8.1,230,1.185,649.1,379.0,37.0,2.55,Normal,1
2024-08-14 02:00:00+00:00,T05,26.23,1016.5,9.07,204,1.183,1094.3,1341.9,48.1,2.83,Normal,2
2024-08-14 03:00:00+00:00,T05,29.92,1013.6,7.23,183,1.165,370.3,483.0,43.6,3.17,Normal,3
2024-08-14 04:00:00+00:00,T05,29.94,1015.0,6.6,224,1.167,228.3,204.5,41.9,3.2,Normal,4
2024-08-14 05:00:00+00:00,T05,31.23,1014.2,8.29,213,1.161,724.4,793.2,44.8,3.32,Normal,5
2024-08-14 06:00:00+00:00,T05,33.4,1013.7,9.3,204,1.152,1223.5,1106.1,52.1,2.55,Normal,6
2024-08-14 07:00:00+00:00,T05,33.41,1014.8,6.03,208,1.153,136.1,10.9,44.7,2.57,Normal,7
2024-08-14 08:00:00+00:00,T05,33.72,1014.0,9.47,187,1.151,795.2,881.9,51.1,1.89,Normal,8
2024-08-14 09:00:00+00:00,T05,33.81,1014.3,8.43,205,1.151,783.4,673.2,48.4,3.39,Normal,9
2024-08-14 10:00:00+00:00,T05,32.18,1014.7,5.41,184,1.158,68.5,183.7,43.5,2.59,Normal,10
2024-08-14 11:00:00+00:00,T05,33.36,1015.1,2.77,201,1.154,0.0,108.5,45.0,3.04,Normal,11
2024-08-14 12:00:00+00:00,T05,34.22,1014.3,3.79,230,1.15,2.4,315.7,45.7,3.15,Normal,12
2024-08-14 13:00:00+00:00,T05,33.39,1015.7,3.19,170,1.154,0.0,0.0,41.7,1.78,Normal,13
2024-08-14 14:00:00+00:00,T05,32.65,1012.9,4.96,183,1.154,36.8,0.0,44.9,3.25,Normal,14
2024-08-14 15:00:00+00:00,T05,31.3,1013.8,1.1,185,1.16,0.0,224.6,41.6,2.9,Normal,15
2024-08-14 16:00:00+00:00,T05,30.06,1012.7,7.6,182,1.164,476.3,362.1,40.4,3.79,Normal,16
2024-08-14 17:00:00+00:00,T05,29.11,1014.1,7.41,172,1.169,419.7,418.6,41.9,3.03,Normal,17
2024-08-14 18:00:00+00:00,T05,26.49,1014.7,2.46,201,1.18,0.0,0.0,35.8,2.6,Normal,18
2024-08-14 19:00:00+00:00,T05,26.03,1014.4,1.17,208,1.181,0.0,0.0,34.8,2.78,Normal,19
2024-08-14 20:00:00+00:00,T05,24.38,1011.8,3.81,212,1.185,2.6,0.0,34.9,3.07,Normal,20
2024-08-14 21:00:00+00:00,T05,26.08,1012.1,4.9,168,1.178,33.6,153.5,37.2,1.61,Normal,21
2024-08-14 22:00:00+00:00,T05,24.95,1012.9,6.79,239,1.184,266.4,284.3,38.6,3.14,Normal,22
2024-08-14 23:00:00+00:00,T05,25.61,1012.2,6.05,235,1.18,138.8,0.0,34.7,3.9,Normal,23
2024-08-15 00:00:00+00:00,T05,26.96,1012.7,4.68,224,1.176,23.2,0.0,36.3,2.45,Normal,0
2024-08-15 01:00:00+00:00,T05,27.36,1010.9,1.96,197,1.172,0.0,16.4,35.7,1.61,Normal,1
2024-08-15 02:00:00+00:00,T05,27.56,1013.1,6.42,208,1.174,195.7,226.1,39.7,3.39,Normal,2
2024-08-15 03:00:00+00:00,T05,29.45,1012.2,6.51,272,1.165,211.6,499.7,44.4,2.27,Normal,3
2024-08-15 04:00:00+00:00,T05,28.7,1012.5,4.98,267,1.169,38.0,115.0,41.4,3.07,Normal,4
2024-08-15 05:00:00+00:00,T05,31.66,1010.1,5.95,247,1.154,125.6,181.0,44.1,3.55,Normal,5
2024-08-15 06:00:00+00:00,T05,32.55,1010.3,5.9,202,1.151,119.3,153.0,43.4,2.18,Normal,6
2024-08-15 07:00:00+00:00,T05,32.21,1011.3,4.98,260,1.154,38.0,0.0,45.0,2.64,Normal,7
2024-08-15 08:00:00+00:00,T05,35.5,1010.5,3.16,245,1.141,0.0,0.0,45.6,2.97,Normal,8
2024-08-15 09:00:00+00:00,T05,34.31,1010.9,5.37,281,1.145,65.1,109.6,46.1,3.07,Normal,9
2024-08-15 10:00:00+00:00,T05,35.27,1010.3,2.38,228,1.141,0.0,0.0,45.7,3.43,Normal,10
2024-08-15 11:00:00+00:00,T05,34.71,1009.7,6.72,247,1.143,251.9,410.9,49.1,2.53,Normal,11
2024-08-15 12:00:00+00:00,T05,35.13,1011.2,2.63,221,1.143,0.0,0.0,46.4,2.31,Normal,12
2024-08-15 13:00:00+00:00,T05,34.5,1008.1,4.4,251,1.142,13.4,173.0,44.5,3.13,Normal,13
2024-08-15 14:00:00+00:00,T05,31.9,1008.5,2.15,219,1.152,0.0,339.5,43.5,3.75,Normal,14
2024-08-15 15:00:00+00:00,T05,30.18,1008.4,4.03,272,1.158,5.3,89.6,40.9,3.0,Normal,15
2024-08-15 16:00:00+00:00,T05,30.1,1009.0,2.95,221,1.159,0.0,0.0,41.7,2.29,Normal,16
2024-08-15 17:00:00+00:00,T05,29.6,1007.8,3.99,213,1.16,4.7,253.0,40.1,3.03,Normal,17
2024-08-15 18:00:00+00:00,T05,27.16,1009.7,2.45,247,1.171,0.0,0.0,37.0,2.44,Normal,18
2024-08-15 19:00:00+00:00,T05,25.89,1009.2,1.9,243,1.176,0.0,350.1,41.4,4.31,Normal,19
2024-08-15 20:00:00+00:00,T05,26.4,1008.9,4.27,180,1.173,10.0,0.0,34.9,2.82,Normal,20
2024-08-15 21:00:00+00:00,T05,22.62,1008.7,4.27,227,1.188,10.0,13.2,32.3,3.67,Normal,21
2024-08-15 22:00:00+00:00,T05,24.53,1009.5,2.69,232,1.181,0.0,0.0,34.9,3.32,Normal,22
2024-08-15 23:00:00+00:00,T05,24.13,1008.9,4.44,224,1.182,14.6,96.3,36.2,1.44,Normal,23
2024-08-16 00:00:00+00:00,T05,26.12,1009.1,3.09,273,1.175,0.0,43.3,33.9,2.8,Normal,0
2024-08-16 01:00:00+00:00,T05,25.41,1009.2,6.62,203,1.178,232.1,346.1,38.0,2.38,Normal,1
2024-08-16 02:00:00+00:00,T05,26.51,1010.0,6.2,209,1.174,160.3,0.0,35.8,2.69,Normal,2
2024-08-16 03:00:00+00:00,T05,27.94,1007.5,6.69,167,1.166,245.8,435.0,41.3,3.29,Normal,3
2024-08-16 04:00:00+00:00,T05,28.86,1009.9,10.75,171,1.165,2277.7,2403.5,57.4,2.11,Normal,4
2024-08-16 05:00:00+00:00,T05,31.42,1006.2,7.15,192,1.151,349.7,137.8,42.9,3.01,Normal,5
2024-08-16 06:00:00+00:00,T05,31.81,1008.8,7.27,202,1.152,381.0,139.0,42.8,2.8,Normal,6
2024-08-16 07:00:00+00:00,T05,32.94,1008.0,7.82,196,1.147,547.9,476.2,48.9,2.11,Normal,7
2024-08-16 08:00:00+00:00,T05,33.55,1009.8,6.12,218,1.147,148.6,87.7,43.1,2.29,Normal,8
2024-08-16 09:00:00+00:00,T05,35.44,1008.6,5.35,216,1.139,63.5,46.4,46.0,3.1,Normal,9
2024-08-16 10:00:00+00:00,T05,34.98,1011.3,7.72,223,1.143,514.5,768.3,51.2,2.61,Normal,10
2024-08-16 11:00:00+00:00,T05,35.29,1008.4,7.27,199,1.139,381.0,508.1,48.2,2.39,Normal,11
2024-08-16 12:00:00+00:00,T05,35.1,1012.1,1.38,212,1.144,0.0,232.2,45.7,3.4,Normal,12
2024-08-16 13:00:00+00:00,T05,32.64,1010.3,5.44,181,1.151,71.1,0.0,42.2,2.72,Normal,13
2024-08-16 14:00:00+00:00,T05,32.73,1010.5,4.94,207,1.151,21.4,14.4,42.4,2.7,Normal,14
2024-08-16 15:00:00+00:00,T05,32.01,1010.5,4.57,207,1.154,18.9,0.0,41.9,2.24,Normal,15
2024-08-16 16:00:00+00:00,T05,30.13,1012.4,7.09,184,1.163,200.9,46.1,40.6,2.99,Normal,16
2024-08-16 17:00:00+00:00,T05,28.05,1012.3,4.66,126,1.171,22.4,441.2,43.1,1.73,Normal,17
2024-08-16 18:00:00+00:00,T05,27.23,1008.7,6.63,200,1.17,234.0,261.6,39.5,3.05,Normal,18
2024-08-16 19:00:00+00:00,T05,27.48,1012.3,4.41,278,1.173,13.7,51.8,37.5,1.85,Normal,19
2024-08-16 20:00:00+00:00,T05,27.64,1011.2,5.12,206,1.171,46.6,233.9,39.6,1.83,Normal,20
2024-08-16 21:00:00+00:00,T05,24.51,1010.1,7.05,196,1.182,325.1,332.8,37.7,3.44,Normal,21
2024-08-16 22:00:00+00:00,T05,25.63,1012.6,4.82,216,1.181,29.5,38.4,36.0,2.42,Normal,22
2024-08-16 23:00:00+00:00,T05,24.7,1010.6,6.45,245,1.182,200.9,219.2,36.0,3.28,Normal,23
2024-08-17 00:00:00+00:00,T05,26.4,1012.5,5.38,228,1.178,66.0,255.0,36.7,2.66,Normal,0
2024-08-17 01:00:00+00:00,T05,27.03,1012.6,5.37,213,1.175,65.1,0.0,33.0,2.73,Normal,1
2024-08-17 02:00:00+00:00,T05,28.37,1011.3,8.01,195,1.168,615.3,486.6,43.6,2.55,Normal,2
2024-08-17 03:00:00+00:00,T05,26.57,1013.2,8.03,229,1.178,622.7,804.1,44.4,2.94,Normal,3
2024-08-17 04:00:00+00:00,T05,29.19,1011.6,5.36,196,1.166,64.3,136.9,41.7,2.67,Normal,4
2024-08-17 05:00:00+00:00,T05,30.2,1012.8,5.64,239,1.163,90.0,0.0,40.5,4.2,Normal,5
2024-08-17 06:00:00+00:00,T05,32.31,1012.8,10.6,274,1.155,2148.0,2040.5,59.4,2.84,Normal,6
2024-08-17 07:00:00+00:00,T05,32.73,1012.2,5.76,258,1.153,102.9,0.3,41.5,3.25,Normal,7
2024-08-17 08:00:00+00:00,T05,33.68,1015.6,4.72,222,1.153,24.9,0.0,43.0,3.85,Normal,8
2024-08-17 09:00:00+00:00,T05,35.57,1013.7,6.62,212,1.144,232.1,283.1,48.0,2.57,Normal,9
2024-08-17 10:00:00+00:00,T05,37.07,1013.2,4.5,199,1.138,16.5,66.9,47.8,3.12,Normal,10
2024-08-17 11:00:00+00:00,T05,31.98,1014.2,4.4,257,1.158,13.4,0.0,41.2,3.31,Normal,11
2024-08-17 12:00:00+00:00,T05,33.89,1013.7,5.49,246,1.15,75.5,241.7,46.2,3.01,Normal,12
2024-08-17 13:00:00+00:00,T05,33.54,1014.5,6.03,261,1.152,136.1,0.0,43.1,3.16,Normal,13
2024-08-17 14:00:00+00:00,T05,32.51,1013.8,3.97,249,1.155,4.5,0.0,42.9,3.12,Normal,14
2024-08-17 15:00:00+00:00,T05,30.85,1014.4,6.16,209,1.162,154.4,67.7,38.6,1.99,Normal,15
2024-08-17 16:00:00+00:00,T05,28.62,1014.3,3.9,190,1.171,3.6,0.0,37.0,3.37,Normal,16
2024-08-17 17:00:00+00:00,T05,27.77,1014.1,3.21,269,1.174,0.0,236.6,41.3,1.89,Normal,17
2024-08-17 18:00:00+00:00,T05,28.21,1015.3,3.55,217,1.174,0.8,0.8,39.9,2.88,Normal,18
2024-08-17 19:00:00+00:00,T05,27.26,1015.8,2.98,278,1.178,0.0,0.0,37.2,3.74,Normal,19
2024-08-17 20:00:00+00:00,T05,25.76,1014.0,5.03,178,1.182,40.9,0.0,35.1,2.42,Normal,20
2024-08-17 21:00:00+00:00,T05,24.16,1014.9,4.75,205,1.189,26.2,0.0,32.0,3.49,Normal,21
2024-08-17 22:00:00+00:00,T05,25.42,1014.9,3.35,209,1.184,0.2,136.5,35.3,2.69,Normal,22
2024-08-17 23:00:00+00:00,T05,24.94,1016.0,5.55,225,1.187,81.1,267.8,36.6,2.94,Normal,23
2024-08-18 00:00:00+00:00,T05,26.44,1017.0,4.26,236,1.183,9.8,0.0,36.3,2.38,Normal,0
2024-08-18 01:00:00+00:00,T05,26.95,1014.1,4.43,198,1.177,14.3,42.7,36.6,2.55,Normal,1
2024-08-18 02:00:00+00:00,T05,26.97,1014.7,5.14,227,1.178,48.0,120.8,39.1,3.17,Normal,2
2024-08-18 03:00:00+00:00,T05,28.58,1013.4,7.22,179,1.17,367.7,448.1,40.7,3.19,Normal,3
2024-08-18 04:00:00+00:00,T05,29.03,1013.9,5.85,193,1.169,113.3,0.0,36.5,2.86,Normal,4
2024-08-18 05:00:00+00:00,T05,31.82,1015.2,7.63,176,1.16,485.7,650.9,47.3,2.42,Normal,5
2024-08-18 06:00:00+00:00,T05,33.71,1016.2,8.13,196,1.154,660.6,762.3,50.3,2.12,Normal,6
2024-08-18 07:00:00+00:00,T05,32.32,1015.1,5.04,187,1.158,41.5,138.3,44.6,3.35,Normal,7
2024-08-18 08:00:00+00:00,T05,34.82,1015.0,4.37,209,1.148,12.6,7.8,45.2,2.63,Normal,8
2024-08-18 09:00:00+00:00,T05,34.02,1013.3,3.04,280,1.149,0.0,57.7,44.7,1.41,Normal,9
2024-08-18 10:00:00+00:00,T05,35.67,1014.6,4.84,166,1.145,30.5,101.5,44.5,3.19,Normal,10
2024-08-18 11:00:00+00:00,T05,35.94,1013.8,5.44,193,1.143,71.1,116.3,47.9,1.6,Normal,11
2024-08-18 12:00:00+00:00,T05,34.7,1015.1,6.27,221,1.149,171.1,0.0,42.8,2.62,Normal,12
2024-08-18 13:00:00+00:00,T05,34.24,1013.5,1.96,196,1.149,0.0,0.0,47.7,2.67,Normal,13
2024-08-18 14:00:00+00:00,T05,32.1,1014.2,5.56,237,1.157,82.1,345.4,45.6,1.89,Normal,14
2024-08-18 15:00:00+00:00,T05,30.53,1014.8,5.52,173,1.164,78.3,35.8,41.3,3.31,Normal,15
2024-08-18 16:00:00+00:00,T05,29.5,1013.4,7.4,225,1.166,416.8,359.8,41.6,2.92,Normal,16
2024-08-18 17:00:00+00:00,T05,28.59,1012.6,3.92,185,1.169,3.8,0.0,39.8,3.63,Normal,17
2024-08-18 18:00:00+00:00,T05,27.29,1014.6,3.62,221,1.176,1.2,87.1,38.6,2.22,Normal,18
2024-08-18 19:00:00+00:00,T05,26.77,1012.6,1.85,208,1.176,0.0,0.0,37.5,2.61,Normal,19
2024-08-18 20:00:00+00:00,T05,25.25,1012.8,3.18,224,1.182,0.0,96.5,36.1,1.85,Normal,20
2024-08-18 21:00:00+00:00,T05,25.68,1014.7,2.95,201,1.183,0.0,0.0,36.1,1.32,Normal,21
2024-08-18 22:00:00+00:00,T05,25.52,1012.0,3.76,169,1.18,2.1,0.0,36.1,2.4,Normal,22
2024-08-18 23:00:00+00:00,T05,24.7,1010.5,4.58,188,1.182,19.3,0.0,35.5,2.66,Normal,23
2024-08-19 00:00:00+00:00,T05,24.37,1013.7,3.4,236,1.187,0.3,20.3,32.6,3.45,Normal,0
2024-08-19 01:00:00+00:00,T05,27.27,1012.6,6.53,214,1.174,215.2,180.1,41.4,2.5,Normal,1
2024-08-19 02:00:00+00:00,T05,28.83,1011.9,7.28,241,1.167,383.6,352.9,41.7,2.76,Normal,2
2024-08-19 03:00:00+00:00,T05,28.62,1012.5,8.56,194,1.169,841.0,1050.3,47.4,3.07,Normal,3
2024-08-19 04:00:00+00:00,T05,28.76,1011.6,6.64,246,1.167,236.0,130.5,41.1,3.16,Normal,4
2024-08-19 05:00:00+00:00,T05,31.55,1011.1,8.83,250,1.156,969.6,846.0,48.1,3.39,Normal,5
2024-08-19 06:00:00+00:00,T05,33.79,1010.4,8.22,171,1.147,696.0,884.4,50.1,2.44,Normal,6
2024-08-19 07:00:00+00:00,T05,31.88,1012.2,4.33,243,1.156,11.5,62.0,41.7,2.77,Normal,7
2024-08-19 08:00:00+00:00,T05,34.64,1009.8,6.25,283,1.143,168.0,71.9,44.5,3.0,Normal,8
2024-08-19 09:00:00+00:00,T05,34.64,1009.9,4.58,216,1.143,19.3,0.0,45.0,2.83,Normal,9
2024-08-19 10:00:00+00:00,T05,34.08,1008.9,4.88,268,1.144,32.5,185.5,46.8,2.08,Normal,10
2024-08-19 11:00:00+00:00,T05,35.03,1011.5,5.88,242,1.143,116.9,84.3,47.3,3.81,Normal,11
2024-08-19 12:00:00+00:00,T05,33.2,1011.2,5.41,258,1.15,68.5,0.0,41.6,2.36,Normal,12
2024-08-19 13:00:00+00:00,T05,33.89,1009.3,7.56,225,1.145,464.0,563.9,48.0,2.39,Normal,13
2024-08-19 14:00:00+00:00,T05,33.77,1009.4,8.34,221,1.146,745.1,810.1,51.0,2.47,Normal,14
2024-08-19 15:00:00+00:00,T05,31.21,1010.0,6.03,229,1.156,136.1,327.4,42.9,3.28,Normal,15
2024-08-19 16:00:00+00:00,T05,28.87,1010.5,5.29,218,1.166,58.8,136.4,41.6,3.47,Normal,16
2024-08-19 17:00:00+00:00,T05,26.81,1008.0,4.64,223,1.171,21.6,0.0,36.1,3.67,Normal,17
2024-08-19 18:00:00+00:00,T05,26.6,1010.0,5.43,219,1.174,70.2,0.0,37.3,3.5,Normal,18
2024-08-19 19:00:00+00:00,T05,24.98,1008.6,6.36,261,1.179,185.6,59.3,34.6,3.22,Normal,19
2024-08-19 20:00:00+00:00,T05,27.22,1008.0,4.73,219,1.169,25.3,40.8,38.4,2.46,Normal,20
2024-08-19 21:00:00+00:00,T05,25.22,1008.5,7.1,194,1.177,337.2,110.4,38.3,3.04,Normal,21
2024-08-19 22:00:00+00:00,T05,24.27,1009.2,6.11,202,1.182,147.2,55.2,34.2,3.02,Normal,22
